id;name;type;foundation_date;architect;status;address;short_description;dedications;lat;lon
18213;Церковь Стефана Архидиакона в Налескино;церковь;не позже нач. XVII в.;нет данных;сохр.;Владимирская обл., Вязниковский р-н, д. Налескино;Кирпичная церковь с декором в духе барокко, построенная в 1792-1805. Бесстолпный двусветный четверик с поясом кокошников под карнизом, завершавшийся пятиглавием, с трапезной с южным Никольским приделом и колокольней в стиле классицизма. Закрыта не позже 1930-х, позже большая часть здания разобрана. Уцелел только четверик, находящийся в аварийном состоянии.;"Стефана Архидиакона; Николая Чудотворца";56.323570;41.965700
18918;Церковь Богоявления Господня в Нарме;церковь;1600;нет данных;сохр.;Владимирская обл., Гусь-Хрустальный р-н, с. Нарма, д. 5;Обширная кирпичная церковь, построенная в 1880-1888 вместо сгоревшей деревянной. Двусветный трёхапсидный четырёхстолпный четверик с декором в русско-византийском стиле, завершённый декоративным пятиглавием, с шатровой колокольней, оконченной в 1902. Имелись Богоявленский, Никольский и Воздвиженский престолы. Закрыта в 1941, в 1955 открыта, но в 1961 вновь закрыта. Пустует.;"Богоявления Господня; Воздвижения Честного Креста Господня; Николая Чудотворца";55.340500;40.449130
14419;Часовня Николая Чудотворца в Наумово;часовня;2008;нет данных;действ.;Владимирская обл., Александровский р-н, д. Наумово;"Деревянная одноглавая часовня с ярусным завершением. Сооружена на территории коттеджного посёлка ""Наумово"" рядом с деревней, освящена 06.08.2008.";Николая Чудотворца;56.414310;38.668640
10659;Успенский Космин мужской монастырь;монастырь;ок. 1483-1494;нет данных;действ.;Владимирская обл., Юрьев-Польский р-н, с. Небылое;Мужской монастырь, основанный ок. 1483-1494 прп. Космой Яхромским на месте обретения им иконы Успения Божией Матери. Во 2-й пол. XVII в. большинство построек выстроено в кирпиче, в том числе колокольня (не сохр.). Закрыт в 1926, часть зданий и ограда сломаны. Реставрационные работы начаты в 1970-х. Открыт в 1996.;;56.362760;39.997630
10660;Собор Успения Пресвятой Богородицы в Успенском Космином монастыре;церковь;нач. XVI в.;нет данных;действ.;Владимирская обл., Юрьев-Польский р-н, с. Небылое;Кирпичный монастырский собор, сооружённый в 1657 при помощи царя Алексея Михайловича. Бесстолпный двусветный одноглавый (первоначально пятиглавый) четверик с трёхчастным алтарём и трапезной, с богатым декором. Второй престол прп. Космы Яхромского (1833). Закрыт не позже 1930-х, использовался как клуб, столовая. Реставрировался с 1970-х, в 1990-х возвращён верующим, выстроена новая колокольня.;"Успения Пресвятой Богородицы; Космы Яхромского";56.362650;39.998450
10662;Церковь Николая Чудотворца в Успенском Космином монастыре;церковь;не позже XVII в.;2021: Голышев А. А. – интерьеры, внутренний/внешний декор (росписи);действ.;Владимирская обл., Юрьев-Польский р-н, с. Небылое;Кирпичная надвратная церковь, сооружённая в 1694 над северными воротами монастыря и позже перестраивавшаяся. Одноглавый четверик с декором в духе барокко, с алтарём и примыкающим к нему с запада корпусом келий. С 1930-х использовалась в гражданских целях. Отреставрирована в 1980-1990-х.;Николая Чудотворца;56.362960;39.997320
10661;Церковь Спаса Нерукотворного Образа в Успенском Космином монастыре;церковь;не позже XVII в.;2020: Голышев А. А. – интерьеры, внутренний/внешний декор (росписи);действ.;Владимирская обл., Юрьев-Польский р-н, с. Небылое;Кирпичная церковь на высоком подклете, сооружённая в 3-й четв. XVII в. игум. Митрофаном (впоследствии - святитель Воронежский) как зимний храм. Одноглавый четверик, примыкающий к келейному корпусу. Второй престол Митрофана Воронежского (1833). Закрыта в 1920-х, в 1930-1950-х занята райисполкомом Небыловского района. В 1980-х отреставрирована, использовалась вместе с кельями как музыкальная школа. В 1990-х возвращена верующим. В 2008 в ризнице над трапезной освящён особый храм Космы Яхромского с перенесённым к нему Митрофановским приделом.;"Спаса Нерукотворного Образа; Космы Яхромского; Митрофана, епископа Воронежского";56.362580;39.997750
25187;Часовня Космы Яхромского в Небылом;часовня;не позже нач. 1880-х;нет данных;действ.;Владимирская обл., Юрьев-Польский р-н, с. Небылое;Надкладезная деревянная часовня на одноименном источнике в окрестностях Космина монастыря. Колодец, по преданию, изначально обустроен преподобным Космой, ныне возобновлён.;Космы Яхромского;56.365372;40.000503
10611;Церковь Иконы Божией Матери Всех Скорбящих Радость в Ненашевском;церковь;не позже XVI в.;нет данных;сохр.;Владимирская обл., Юрьев-Польский р-н, с. Ненашевское;Кирпичная двухэтажная церковь, построенная в 1782 в формах провинциального зодчества. Верхний храм состоит из двусветного одноглавого четверика с алтарем, притвором и колокольней. Внизу помещался тёплый придел Фрола и Лавра. В настоящее время заброшена.;"Иконы Божией Матери Всех Скорбящих Радость; Флора и Лавра";56.535400;39.702400
24365;Часовня в Нераже;часовня;;нет данных;действ.;Владимирская обл., Петушинский р-н, д. Нераж;Кирпичный часовенный столб, установленный в нач. 2000-х у деревни.;;56.095072;39.726921
