id;name;type;foundation_date;architect;status;address;short_description;dedications;lat;lon
4167;Николо-Корельский мужской монастырь;монастырь;кон. XIV - нач. XV вв.;нет данных;сохр.;Архангельская обл., г. Северодвинск;;;64.583071;39.846482
4168;Собор Николая Чудотворца в Николо-Корельском монастыре;церковь;;нет данных;действ.;Архангельская обл., г. Северодвинск;Каменный пятиглавый собор с Петропавловским приделом. В советское время закрыты. В 2005 при открытии собора для богослужений, в галерее, примыкающей к северной стене храмовой части собора, был устроен новый придел во имя Евфимия, Антония и Феликса Николо-Корельских.;Николая Чудотворца;64.582980;39.845771
4169;Церковь Успения Пресвятой Богородицы в Николо-Корельском монастыре;церковь;;нет данных;сохр.;Архангельская обл., г. Северодвинск;;Успения Пресвятой Богородицы;64.583113;39.847026
4085;Церковь Вениамина (Кононова) и Никифора (Кучина) Соловецких в Северодвинске;церковь;2000;нет данных;действ.;Архангельская обл., г. Северодвинск, просп. Победы, 72А;Небольшой одноглавый деревянный храм, построенный в новом районе Северодвинска. Освящён во имя последнего перед закрытием настоятеля Соловецкого монастыря Вениамина (Кононова) и иеромонаха Никифора (Кучина), принявших мученическую смерть.;Вениамина (Кононова) и Никифора (Кучина) Соловецких;64.536630;39.795820
11345;Церковь Воскресения Христова в Северодвинске;церковь;1993;нет данных;действ.;Архангельская обл., г. Северодвинск, ул. Зои Космодемьянской, 2;Деревянная церковь (конца XIX в.) перевезена на остров Ягры из поселка Солза в начале 1990-х, как храм новоустроенной православной общины.;Воскресения Христова;64.595719;39.824474
4084;Церковь Иконы Божией Матери Владимирская в Северодвинске;церковь;2005;нет данных;действ.;Архангельская обл., г. Северодвинск, просп. Победы, 72;Новопостроенный каменный пятиглавый храм.;Иконы Божией Матери Владимирская;64.536489;39.796383
15701;Церковь Николая Чудотворца в Северодвинске;церковь;сер. 1990-х;нет данных;действ.;Архангельская обл., г. Северодвинск, ул.Торцева, 18А;Церковь устроена в перестроенном старом здании детского сада, закрытом из-за аварийного состояния. Первоначально была устроена молельная комната, впоследствии верующим передано все здание. Несколько раз проводился ремонт с частичной перестройкой.;Николая Чудотворца;64.568397;39.830641
4053;Часовня Александра Невского в Северодвинске;часовня;2000;нет данных;действ.;Архангельская обл., г. Северодвинск;Каменная часовня со шлемовидным куполом, построена в память павших воинов. Приписана к Никольской церкви.;Александра Невского;64.559928;39.818412
14790;Часовня Иконы Божией Матери Неопалимая Купина в Селиваново;часовня;не позже XVII в.;нет данных;сохр.;Архангельская обл., Вельский р-н, д. Селиваново;Деревянная часовня, обшитая тёсом, построенная во 2-й пол. XIX в. Четверик, завершённый малым восьмериком под куполом с главкой, с притвором. Входила в Пежемский приход. В настоящее время пустует, в аварийном состоянии.;Иконы Божией Матери Неопалимая Купина;60.960593;41.814254
22807;Часовня Покрова Пресвятой Богородицы в Селе;часовня;;нет данных;сохр.;Архангельская обл., Каргопольский р-н, д. Село;Деревянная часовня в дальней деревне хотеновского прихода. Здание на подклете, вероятно, построенное в XVIII в. и реконструированное во 2-й пол. XIX в. Четверик, в прошлом перекрытый купольной кровлей с главкой, с притвором, к которому в XIX в. прирублен новый притвор с звонницей. Пустует, в аварийном состоянии, купол обрушился.;Покрова Пресвятой Богородицы;61.153098;38.812498
19129;Церковь Воздвижения Честного Креста Господня в Сельце;церковь;1674;нет данных;сохр.;Архангельская обл., Виноградовский р-н, д. Сельцо;Небольшая кирпичная церковь, выстроенная в 1802-1808. Одноглавый четверик под высокой четырёхскатной кровлей, с апсидой и притвором. Закрыта не позже 1930-х. Пустует, в аварийном состоянии.;Воздвижения Честного Креста Господня;62.486557;43.761624
19128;Церковь Илии Пророка в Сельце;церковь;1607;нет данных;сохр.;Архангельская обл., Виноградовский р-н, д. Сельцо;Деревянная церковь, обшитая тесом. Сооружена в 1798-1799, вероятно, на основе перенесенного сюда сруба храма постройки не позже 1735 (в основе, возможно, 1607). Четверик, завершенный восьмериком под рубленым шатром, с пятигранным алтарем и двустолпной трапезной с двухвсходным крыльцом. Отдельно стоящая шатровая колокольня построена в 1800. Закрыта не позже 1930-х, в кон. 1980-х начаты восстановительные работы. Долгое время пустовала, пришла в аварийное состояние. Противоаварийные работы ведутся с 2011.;Илии Пророка;62.486968;43.761249
12491;Часовня Флора и Лавра в Семеново;часовня;;нет данных;действ.;Архангельская обл., Плесецкий р-н, д. Семеново (Кенозерский с/с);Деревянная часовня, сооружённая в сер. XIX в. в деревне Кенозерского прихода. Обшитый тесом сруб под двускатной кровлей с главкой с открытым крыльцом. Поддерживается в порядке.;Флора и Лавра;;
18524;Церковь Николая Чудотворца на Троицком погосте;церковь;1865;нет данных;сохр.;Архангельская обл., Каргопольский р-н, д. Семеновское;Деревянная церковь, обшитая тесом. Построена в 1865-1866 по инициативе еп. Аркадия в миссионерских целях, на средства И. А. Насоновой, Е. В. Терентьева и др. Четверик под четырехскатной кровлей с алтарем, притвором и колокольней (1869). Закрыта не позже 1930-х, главка сломана. Пустует.;Николая Чудотворца;61.952304;38.988818
18523;Церковь Рождества Христова в Троицком;церковь;не позже XVIII в.;нет данных;сохр.;Архангельская обл., Каргопольский р-н, д. Семеновское;Белокаменная двухэтажная церковь, построенная в 1790-1799 по образцу собора Ошевенского монастыря. Четырёхстолпный храм с повышенной центральной частью, увенчанной декоративным пятиглавием, с одноапсидным алтарём и притвором. Над притвором была поставлена колокольня под шпилем, перестроенная в 1867. Внизу тёплый храм Рождества Христова с Введенским и Трёхсвятским приделами, вверху Успенский храм с приделами Иоанна Предтечи и Кирилла Иерусалимского. В 1898 от сильного пожара пострадали колокольня и верхняя Успенская церковь, отремонтированы. Закрыта не позже 1930-х. В настоящее время в аварийном состоянии, своды в основном рухнули.;"Рождества Христова; Введения Пресвятой Богородицы во Храм; Иоанна Предтечи; Трех Святителей Великих; Успения Пресвятой Богородицы";61.945745;38.993852
18522;Церковь Троицы Живоначальной в Троицком;церковь;не позже XVI в.;нет данных;сохр.;Архангельская обл., Каргопольский р-н, д. Семеновское;Белокаменная церковь, построенная в 1744, во внешнем облике отчасти отражавшая облик собора Соловецкого монастыря. Приземистый двусветный двустолпный четверик с широко расставленным декоративным пятиглавием, с трёхчастным алтарём и притвором. Боковые приделы Ильинский и Алексиевский. Закрыта не позже 1930-х. В настоящее время в аварийном состоянии, своды в основном рухнули.;"Троицы Живоначальной; Алексия, человека Божия; Илии Пророка";61.945384;38.994585
