id;name;type;foundation_date;architect;status;address;short_description;dedications;lat;lon
12968;Церковь Успения Пресвятой Богородицы в Белозерске;церковь;;1967-1972: Лелекова О. В. – реставрация (иконы);действ.;Вологодская обл., Белозерский р-н, г. Белозерск, ул. Карла Маркса, 34;Кирпичный храм, заложенный в 1553 и сооружённый ростовскими мастерами. Четырёхстолпная пятикупольная трёхапсидная постройка, первоначально имевшая позакомарное покрытие и часозвонню над северо-западным углом. При ремонтах в XVIII-XIX вв. устроена кровля на четыре ската, пристроен притвор. В дьяконнике помещался Входоиерусалимский придел, на хорах был устроен придел Алексия Митрополита. Закрыт в 1930-х, передан под музей. В сер. 1940-х возвращён верующим.;"Успения Пресвятой Богородицы; Алексия, митрополита Московского; Входа Господня в Иерусалим";60.028803;37.795931
20276;Часовня Кирилла Новоезерского в Белозерске;часовня;;нет данных;действ.;Вологодская обл., Белозерский р-н, г. Белозерск, угол Советского просп. и ул. Дзержинского;Кирпичная восьмигранная часовня с шатровым завершением, относящаяся к кон. XIX в. Сооружена в линии Белозерских торговых рядов. Закрыта не позже 1930-х. Использовалась в хозяйственных целях. В 2000-х возвращена верующим.;Кирилла Новоезерского;60.032109;37.791286
22595;Церковь Иконы Божией Матери Знамение в Березовой Слободке;церковь;не позже 1-й пол. XVIII в.;нет данных;действ.;Вологодская обл., Нюксенский р-н, д. Березовая Слободка;Деревянная церковь, обшитая тесом, построенная в 1858 (по другим данным в 1850). Здание на подклете, состоящее из односветного четверика, увенчанного главкой на ярусном барабане, пятигранного алтаря и трапезной. Закрыта в 1931, сломаны отдельно стоявшая колокольня, купол. Использовалась как школа, клуб, затем заброшена. В 2002 возвращена верующим, реставрируется.;Иконы Божией Матери Знамение;60.386701;44.158974
11171;Церковь Николая Чудотворца в Беседном;церковь;;нет данных;сохр.;Вологодская обл., Вологодский р-н, д. Беседное;Кирпичная церковь в стиле классицизма, построенная в 1831. Однокупольный четверик с трапезной и колокольней. Приделы Иоанна Богослова и Кирика и Иулитты. В настоящее время заброшена.;"Николая Чудотворца; Кирика и Иулитты; Иоанна Богослова";59.138074;39.162011
22592;Церковь Димитрия Солунского в Бильково;церковь;;нет данных;сохр.;Вологодская обл., Вологодский р-н, д. Бильково;Каменная одноэтажная церковь в одной связи с колокольней. Трёхпрестольная: Димитрия Солунского — главный, Рождества Пресвятой Богородицы и Николая Чудотворца. Двухсветный четверик холодного храма завершен куполом и световым восьмериком с главкой, колокольня трёхъярусная под шпилем. Закрыта после 1935, использовалась как складское помещение. Полуразрушена, утрачена колокольня.;"Димитрия Солунского; Николая Чудотворца; Рождества Пресвятой Богородицы";59.495600;39.244151
22777;Церковь Преображения Господня в Биряково;церковь;2003;нет данных;действ.;Вологодская обл., Сокольский р-н, с. Биряково;Приход храма Преображения Господня в Биряково образован в 2003. В 2006 начаты работы по устройству церкви — по инициативе и на средства Фалалеева А. А. перевезён и установлен сруб часовни (ранее им же построенной, но невостребованной жителями в Междуреченском районе). Спустя некоторое время принято решение преобразовать часовню в церковь: был пристроен алтарь. Церковь простой архитектуры, восьмерик на четверике с невысоким шатром, завершённым малым восьмериковым барабаном с главкой. Освящена в память о разрушенном Спасо-Преображенском храме в с. Спасское. В 2013 совершена первая литургия.;Преображения Господня;59.584658;41.491257
18251;Церковь Благовещения Пресвятой Богородицы на Ворбозомском погосте;церковь;не позже XV в.;нет данных;сохр.;Вологодская обл., Белозерский у., ур. остров Благовещение;В XV в. на острове Красном Ворбозомского озера существовал Ворбозомский Благовещенский монастырь (Изосимина пустынь), основанный преп. Изосимой Ворбозомским. Первое документальное упомнание относится к 1501. В 1684 приписан к Белозерскому Кириллову монастырю, в 1764 упразднен с обращением церкви в приходскую. Настоящая кирпичная трёхпрестольная церковь, построена на средства прихожан и благотворителей вместо прежней деревянной (1720). Приделы: Христорождественский (1801) и Никольский (1802). Представляла собой двухсветный одноглавый(?) четверик с трапезной и ярусной колокольней. В советское время закрыта, сломаны завершения, трапезная, сильно руинирована колокольня.;"Благовещения Пресвятой Богородицы; Николая Чудотворца; Рождества Христова";59.884757;37.983623
7235;Церковь Благовещения Пресвятой Богородицы в Благовещенье;церковь;;нет данных;сохр.;Вологодская обл., Великоустюжский р-н, д. Благовещенье;Каменная четырехпрестольная церковь с Троицким, Введенским и Фроловским приделами.;"Благовещения Пресвятой Богородицы; Введения Пресвятой Богородицы во Храм; Флора и Лавра; Троицы Живоначальной";60.728545;46.100810
15874;Церковь Иконы Божией Матери Владимирская в Бобровниково;церковь;не позже 1-й пол. XVIII в.;нет данных;действ.;Вологодская обл., Великоустюгский р-н, д. Бобровниково;"Кирпичная церковь, построенная в 1778. Характерный образец устюжского зодчества 2-й пол. XVIII в. Двусветный четверик с малым восьмериком, трапезной с северным Трехсвятским приделом связанный с колокольней. Закрыта в 1930-х, использовалась в хозяйственных целях. В 2000-х отреставрирована при помощи санатория ""Бобровниково"".";"Иконы Божией Матери Владимирская; Трех Святителей Великих";60.823180;46.427833
7063;Церковь Воскресения Христова в Бобровском;церковь;;нет данных;сохр.;Вологодская обл., Нюксенский р-н, д. Бобровское;Каменная трёхпрестольная церковь с Никольским и Модестовским приделами. В советское время закрыта.;"Воскресения Христова; Модеста, патриарха Иерусалимского; Николая Чудотворца";60.482613;44.774852
11823;Церковь Положения Пояса Божией Матери в Халкопратии, в Богородском;церковь;не позже XVI в.;нет данных;сохр.;Вологодская обл., Вологодский р-н, д. Богородское;Кирпичная церковь с трёхъярусной колокольней в стиле классицизма, построенная в 1804. Имелись приделы Димитрия Прилуцкого и Модеста Иерусалимского. Закрыта не позже 1930-х. Сам храм сломан, уцелела только колокольня.;"Положения Пояса Божией Матери в Халкопратии; Модеста, патриарха Иерусалимского; Димитрия Прилуцкого";59.081673;39.692096
24162;Церковь Рождества Пресвятой Богородицы в Богородском;церковь;не позже нач. XVII в.;нет данных;сохр.;Вологодская обл., Усть-Кубинский р-н, с. Богородское;Обширная кирпичная одноэтажная трёхпрестольная церковь. Ротонда основного объёма с примыкающей трапезной и колокольней в одной связи. Построена в 1822, значительно расширена в 1893, в связи с чем в 1894 перестроена колокольня. Приделы: Зосимы и Савватия Соловецких, Афанасия и Кирилла, патриархов Александрийских. Закрыта в середине 1930-х, использовалась под МТС. В настоящее время заброшена, пустует.;"Рождества Пресвятой Богородицы; Афанасия и Кирилла, патриархов Александрийских; Зосимы и Савватия Соловецких";59.989264;39.271992
24170;;;;;;;;;;
10390;Церковь Иконы Божией Матери Казанская в Большой Шорманге;церковь;;нет данных;действ.;Вологодская обл., Череповецкий р-н, д. Большая Шорманга;Каменная трёхпрестольная церковь с Архангельским и Никольским приделами. В советское время закрыта, заброшена, разрушается. Воссоздан приход, в храме проводятся молебны.;"Иконы Божией Матери Казанская; Николая Чудотворца; Михаила Архангела";59.001183;38.505317
11110;Церковь Троицы Живоначальной в Большом Восном;церковь;;нет данных;сохр.;Вологодская обл., Устюженский р-н, д. Большое Восное;Кирпичная церковь, построенная в 1793 в духе традиционного зодчества. Невысокий трёхапсидный четверик с трапезной. Приделы Успенский и Марии Магдалины. Закрыта не позже 1930-х, венчания сломаны, надстроена вторым этажом. В настоящее время заброшена.;"Троицы Живоначальной; Марии Магдалины; Успения Пресвятой Богородицы";;
11260;Церковь Бориса и Глеба на Борисоглебском погосте на Масляне;церковь;;нет данных;сохр.;Вологодская обл., Вологодский р-н, ур. Борис-Глеб (1 км З д. Исаково);Кирпичная церковь, построенная в 1801 в духе традиционного зодчества. Двусветный одноглавый четверик с трапезной и невысокой колокольней. Приделы Благовещенский и Никольский. Закрыта не позже 1930-х, в настоящее время заброшена, в тяжёлом состоянии.;"Бориса и Глеба; Николая Чудотворца; Благовещения Пресвятой Богородицы";59.298514;39.204599
12037;Церковь Троицы Живоначальной на Варнакушском погосте;церковь;не позже 2-й пол. XVII в.;нет данных;сохр.;Вологодская обл., Бабаевский р-н, с. Борисово-Судское;Кирпичная церковь, выстроенная в 1750 в духе белозерского зодчества и перестроенная в формах классицизма в нач. XIX в. Здание типа восьмерик на четверике с боковыми портиками из полуколонн, трапезной и колокольней со шпилем. Приделы Иоанна Богослова и Иоанна Воина (с 1-й пол. XIX в.). Закрыта в 1930-х, в 1940-х использовалась под детский дом. Позже заброшена, частично разобрана. Целы стены основного объёма.;"Троицы Живоначальной; Иоанна Воина; Иоанна Богослова";59.914881;36.010028
