id;name;type;foundation_date;architect;status;address;short_description;dedications;lat;lon
25459;Церковь Рождества Пресвятой Богородицы во Влазовичах (новая);церковь;2004;нет данных;действ.;Брянская обл., Суражский р-н, с. Влазовичи, ул. Ленина, 19;"Церковь действует с 2004 в приспособленном кирпичном одноэтажном здании бывшего магазина. Официально зарегистрирована в 2009. Внешне выделена луковичной главой на ""глухом"" восьмиграннике над ребром двускатной крыши и крестом над шатром крытого крыльца. Принадлежит РПАЦ.";Рождества Пресвятой Богородицы;53.014411;32.295399
17666;Церковь Рождества Пресвятой Богородицы в Воронке;церковь;не позже 1859;нет данных;действ.;Брянская обл., Стародубский р-н, с. Воронок, улица Малый Вороночек, 19;Деревянная церковь была построена в 1859, закрыта в 1938 для организации клуба, позднее разрушена. Новая белокирпичная церковь построена ок. 2005. К завершённому луковичной главой на небольшом глухом барабане основному кубу под высокой четырёхскатной кровлей примыкают полукруглая апсида, боковые прямоугольные ризалиты с двускатными крышами и небольшая трапезная с увенчанной шатром с треугольными люкарнами двухъярусной колокольней. Приписана к церкви Зачатия Анны в Чубковичах.;Рождества Пресвятой Богородицы;52.367991;32.662979
18382;Церковь Николая Чудотворца в Выгоничах (новая);церковь;2005;нет данных;сохр.;Брянская обл., Выгоничский р-н, пос. Выгоничи, ул. Ленина;Кирпичная церковь, фундамент которой был заложен в 2005, начала активно строиться с 2009. Четверик основного объёма, к которому примыкают массивная полукруглая апсида и одноэтажная трапезная с многоярусной квадратной в плане колокольней, предполагается увенчать пятью луковичными главами.;Николая Чудотворца;53.104170;34.065176
18381;Церковь Николая Чудотворца в Выгоничах (старая);церковь;1994;нет данных;действ.;Брянская обл., Выгоничский р-н, пос. Выгоничи, ул. Ленина, 15;Однопрестольная церковь организована в 1996 в приспособленном кирпичном здании, ранее занимавшимся банковским учреждением. Квадратная в плане одноэтажная постройка под четырёхскатной кровлей с завершённым главкой выступающим помещением входа надстроена глухим восьмигранным барабаном с массивной луковичной главой.;Николая Чудотворца;53.096693;34.069798
25285;Церковь Николая Чудотворца в Высоком;церковь;Не позже 1730;нет данных;действ.;Брянская обл., Мглинский р-н, с. Высокое, ул. Цветочная;Кирпичная однопрестольная церковь построена в 1805 в стиле зрелого классицизма вместо прежней деревянной. Восьмигранный основной объём с разновеликими гранями, фланкированный тремя четырёхколонными портиками с треугольными фронтонами и невысоким прямоугольным алтарным выступом с полукруглой апсидой, завершён высоким куполом с главкой, постамент которой в миниатюре повторяет формы основного объёма. Отдельно стоявшая двухъярусная деревянная колокольня не сохранилась. Закрыта в 1938, использовалась под дом культуры, в период оккупации действовала, затем вновь закрыта, обращена в склад, частично обрушилась. Возобновлена в 1989. К настоящему времени восстановлена без колокольни.;Николая Чудотворца;53.023737;32.720660
25460;Церковь Покрова Пресвятой Богородицы в Высокоселище;церковь;не позже 1761;нет данных;действ.;Брянская обл., Суражский р-н, с. Высокоселище, ул. Первомайская, 21А;"Деревянная церковь построена в 1761 на средства С. Есимонтовского. Перестроена в 1822, сооружена новая четырёхъярусная колокольня. Рубленный ""в лапу"" и обшитый тёсом крестообразный в плане ярусный храм имеет в основе фланкированный пониженными прямоугольными объёмами апсиды, трапезной и боковых рукавов двусветный четверик, завершённый двумя купольными восьмериками - световым и ""глухим"" - и миниатюрной главкой. Закрыта в 1936, использовалась под зернохранилище. Вновь открыта в 1998, ведётся медленный ремонт. Завершение колокольни изменено во время ремонта. Приписана к церкви Михаила Архангела пос. Иванов.";Покрова Пресвятой Богородицы;53.126276;32.545623
21062;Молитвенный дом Рождества Пресвятой Богородицы в Гнилёво;церковь;2000;нет данных;действ.;Брянская обл., Трубчевский р-н, с. Гнилёво, ул. Центральная, д. 84;Молитвенный дом организован в 2000 в деревянном одноэтажном здании бывшего магазина в связи с невозможностью быстрого восстановления сельского храма. Внешне выделен крестом на ребре двускатной кровли.;Рождества Пресвятой Богородицы;52.662356;34.003897
21061;Церковь Рождества Пресвятой Богородицы в Гнилёво;церковь;1873;нет данных;сохр.;Брянская обл., Трубчевский р-н, с. Гнилёво, ул. Центральная, у д. 84;Кирпичная трёхпрестольная церковь построена в стиле эклектики в 1873-1886 в деревне прихода с. Арельск ввиду ветхости и малой вместимости сельского храма. Имела Космодамианский и Никольский приделы. К обширной, крестообразной в плане основной части храма с тремя перекрытыми щипцами одинаковыми ризалитами боковых входов и алтаря, которая завершена световым купольным четвериком со скошенными рёбрами и небольшой главкой, примыкает короткая трапезная с квадратной в плане трёхъярусной колокольней, верхняя часть которой утрачена. Закрыта в 1937, в 1938 была предназначена для использования в качестве клуба, после 1945 - зерносклад. К настоящему времени разорена, значительно повреждена и пустует, числясь при этом на госохране как памятник архитектуры. Передана верующим в кон. 2000-х, ввиду необходимости серьёзного ремонта не используется. В интерьере сохранились следы росписи.;"Рождества Пресвятой Богородицы; Николая Чудотворца; Космы и Дамиана";52.662327;34.003343
25513;Церковь Рождества Пресвятой Богородицы в Гордеевке;церковь;сер. XVIII в.;нет данных;действ.;Брянская обл., Гордеевский р-н, с. Гордеевка, ул. Ленина, 35;Каменная церковь выстроена в 1805 на средства Ф. Д. Ширая вместо прежней деревянной. Закрыта в 1930, позднее разрушена. В 2004-2007 на средства А. А. и Е. А. Стовпецов и прихожан построена новая кирпичная однопрестольная церковь. Прямоугольную в плане основную часть, завершённую одноглавым цилиндрическим купольным световым барабаном на ступенчатом основании, фланкируют массивная полукруглая апсида, прямоугольные боковые ризалиты с треугольными аттиками и короткая трапезная с трёхъярусной колокольней. Освящена великим чином 5 нояб. 2007.;Рождества Пресвятой Богородицы;52.958885;31.969321
15783;Горно-Никольский мужской монастырь;монастырь;2002;нет данных;действ.;Брянская обл., г. Брянск, ул. Арсенальская, 8;Основан как мужской 7.10.2002 посредством преобразования прихода Горно-Никольской церкви. Близ неё выстроены два небольших кирпичных здания. Имеет статус епархиального.;;53.248124;34.375389
